Product Name,Metal,Color,Price,Gross Weight,Net Weight,Diamond Weight,Total Diamond Count,Shape,Image 1,Image 2,Image 3,Image 4,Image 5,Category
Ada Diamond Solitaire Ring,14KT,Rose Gold,"₹ 43,408",2.251 Grams,2.13 Grams,0.60 Ct.,19,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R4.jpg,,Rings
Ada Diamond Solitaire Ring,18KT,Rose Gold,"₹ 49,971",2.621 Grams,2.5 Grams,0.60 Ct.,19,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_R4.jpg,,Rings
Ada Diamond Solitaire Ring,14KT,White Gold,"₹ 43,408",2.251 Grams,2.13 Grams,0.60 Ct.,19,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W4.jpg,,Rings
Ada Diamond Solitaire Ring,18KT,White Gold,"₹ 49,971",2.621 Grams,2.5 Grams,0.60 Ct.,19,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_W4.jpg,,Rings
Ada Diamond Solitaire Ring,14KT,Yellow Gold,"₹ 43,408",2.251 Grams,2.13 Grams,0.60 Ct.,19,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y4.jpg,,Rings
Ada Diamond Solitaire Ring,18KT,Yellow Gold,"₹ 49,971",2.621 Grams,2.5 Grams,0.60 Ct.,19,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-19164_Y4.jpg,,Rings
Adele Diamond Earrings,14KT,Rose Gold,"₹ 25,967",1.932 Grams,1.87 Grams,0.31 Ct.,46,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R4.jpg,,Earrings
Adele Diamond Earrings,18KT,Rose Gold,"₹ 31,769",2.262 Grams,2.2 Grams,0.31 Ct.,46,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_R4.jpg,,Earrings
Adele Diamond Earrings,14KT,White Gold,"₹ 25,967",1.932 Grams,1.87 Grams,0.31 Ct.,46,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W4.jpg,,Earrings
Adele Diamond Earrings,18KT,White Gold,"₹ 31,769",2.262 Grams,2.2 Grams,0.31 Ct.,46,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_W4.jpg,,Earrings
Adele Diamond Earrings,14KT,Yellow Gold,"₹ 25,967",1.932 Grams,1.87 Grams,0.31 Ct.,46,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y4.jpg,,Earrings
Adele Diamond Earrings,18KT,Yellow Gold,"₹ 31,769",2.262 Grams,2.2 Grams,0.31 Ct.,46,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBT-28_Y4.jpg,,Earrings
Adina Diamond Ring,14KT,Rose Gold,"₹ 29,845",2.767 Grams,2.72 Grams,0.23 Ct.,27,Round,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R4.jpg,,Rings
Adina Diamond Ring,18KT,Rose Gold,"₹ 38,285",3.247 Grams,3.2 Grams,0.23 Ct.,27,Round,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_R4.jpg,,Rings
Adina Diamond Ring,14KT,White Gold,"₹ 29,845",2.767 Grams,2.72 Grams,0.23 Ct.,27,Round,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W4.jpg,,Rings
Adina Diamond Ring,18KT,White Gold,"₹ 38,285",3.247 Grams,3.2 Grams,0.23 Ct.,27,Round,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_W4.jpg,,Rings
Adina Diamond Ring,14KT,Yellow Gold,"₹ 29,845",2.767 Grams,2.72 Grams,0.23 Ct.,27,Round,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y4.jpg,,Rings
Adina Diamond Ring,18KT,Yellow Gold,"₹ 38,285",3.247 Grams,3.2 Grams,0.23 Ct.,27,Round,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RSLR1005_Y4.jpg,,Rings
Adira Diamond Ring,14KT,Rose Gold,"₹ 33,641",1.812 Grams,1.7 Grams,0.56 Ct.,33,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R4.jpg,,Rings
Adira Diamond Ring,18KT,Rose Gold,"₹ 38,916",2.112 Grams,2 Grams,0.56 Ct.,33,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_R4.jpg,,Rings
Adira Diamond Ring,14KT,White Gold,"₹ 33,641",1.812 Grams,1.7 Grams,0.56 Ct.,33,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W4.jpg,,Rings
Adira Diamond Ring,18KT,White Gold,"₹ 38,916",2.112 Grams,2 Grams,0.56 Ct.,33,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_W4.jpg,,Rings
Adira Diamond Ring,14KT,Yellow Gold,"₹ 33,641",1.812 Grams,1.7 Grams,0.56 Ct.,33,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y4.jpg,,Rings
Adira Diamond Ring,18KT,Yellow Gold,"₹ 38,916",2.112 Grams,2 Grams,0.56 Ct.,33,Round,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-RG-8436_Y4.jpg,,Rings
Advika Diamond Ring,14KT,Rose Gold,"₹ 33,546",2.300 Grams,2.21 Grams,0.45 Ct.,71,"Princess, Round",https://limelightdiamonds.com/cdn/shop/files/RB-1389_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_R4.jpg,,Rings
Advika Diamond Ring,18KT,Rose Gold,"₹ 40,403",2.690 Grams,2.6 Grams,0.45 Ct.,71,"Princess, Round",https://limelightdiamonds.com/cdn/shop/files/RB-1389_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_R4.jpg,,Rings
Advika Diamond Ring,14KT,White Gold,"₹ 33,546",2.300 Grams,2.21 Grams,0.45 Ct.,71,"Princess, Round",https://limelightdiamonds.com/cdn/shop/files/RB-1389_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_W4.jpg,,Rings
Advika Diamond Ring,18KT,White Gold,"₹ 40,403",2.690 Grams,2.6 Grams,0.45 Ct.,71,"Princess, Round",https://limelightdiamonds.com/cdn/shop/files/RB-1389_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_W4.jpg,,Rings
Advika Diamond Ring,14KT,Yellow Gold,"₹ 33,546",2.300 Grams,2.21 Grams,0.45 Ct.,71,"Princess, Round",https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y4.jpg,,Rings
Advika Diamond Ring,18KT,Yellow Gold,"₹ 40,403",2.690 Grams,2.6 Grams,0.45 Ct.,71,"Princess, Round",https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RB-1389_Y4.jpg,,Rings
Aegle Diamond Ring,14KT,Rose Gold,"₹ 35,197",2.633 Grams,2.55 Grams,0.42 Ct.,49,"Baguette, Round",https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R4.jpg,,Rings
Aegle Diamond Ring,18KT,Rose Gold,"₹ 43,109",3.083 Grams,3 Grams,0.42 Ct.,49,"Baguette, Round",https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_R4.jpg,,Rings
Aegle Diamond Ring,14KT,White Gold,"₹ 35,197",2.633 Grams,2.55 Grams,0.42 Ct.,49,"Baguette, Round",https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W4.jpg,,Rings
Aegle Diamond Ring,18KT,White Gold,"₹ 43,109",3.083 Grams,3 Grams,0.42 Ct.,49,"Baguette, Round",https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_W4.jpg,,Rings
Aegle Diamond Ring,14KT,Yellow Gold,"₹ 35,197",2.633 Grams,2.55 Grams,0.42 Ct.,49,"Baguette, Round",https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y4.jpg,,Rings
Aegle Diamond Ring,18KT,Yellow Gold,"₹ 43,109",3.083 Grams,3 Grams,0.42 Ct.,49,"Baguette, Round",https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1286_Y4.jpg,,Rings
Aino Diamond Ring,14KT,Rose Gold,"₹ 41,219",3.079 Grams,2.98 Grams,0.49 Ct.,45,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R4.jpg,,Rings
Aino Diamond Ring,18KT,Rose Gold,"₹ 50,420",3.599 Grams,3.5 Grams,0.49 Ct.,45,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_R4.jpg,,Rings
Aino Diamond Ring,14KT,White Gold,"₹ 41,219",3.079 Grams,2.98 Grams,0.49 Ct.,45,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W4.jpg,,Rings
Aino Diamond Ring,18KT,White Gold,"₹ 50,420",3.599 Grams,3.5 Grams,0.49 Ct.,45,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_W4.jpg,,Rings
Aino Diamond Ring,14KT,Yellow Gold,"₹ 41,219",3.079 Grams,2.98 Grams,0.49 Ct.,45,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y4.jpg,,Rings
Aino Diamond Ring,18KT,Yellow Gold,"₹ 50,420",3.599 Grams,3.5 Grams,0.49 Ct.,45,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RB-1324_Y4.jpg,,Rings
Aion Diamond Ring,14KT,Rose Gold,"₹ 25,724",1.855 Grams,1.79 Grams,0.32 Ct.,46,"Marquise, Pear, Round",https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R1_40fbca72-50bd-439d-9b05-a4e3179364c6.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R2_bbe6a711-c08d-4b12-8dfb-0bac10bcf779.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R3_840068c4-72d5-4f92-a12c-5be1c277d1cf.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R4_0590b25c-4e76-4fac-bab4-d9bb4057f1b9.jpg,,Rings
Aion Diamond Ring,18KT,Rose Gold,"₹ 31,233",2.165 Grams,2.1 Grams,0.32 Ct.,46,"Marquise, Pear, Round",https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R1_40fbca72-50bd-439d-9b05-a4e3179364c6.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R2_bbe6a711-c08d-4b12-8dfb-0bac10bcf779.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R3_840068c4-72d5-4f92-a12c-5be1c277d1cf.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_R4_0590b25c-4e76-4fac-bab4-d9bb4057f1b9.jpg,,Rings
Aion Diamond Ring,14KT,White Gold,"₹ 25,724",1.855 Grams,1.79 Grams,0.32 Ct.,46,"Marquise, Pear, Round",https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W1_305a3025-456c-4917-a42f-29dc035de738.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W2_e1e48fbd-390a-47d8-8bc4-409f7a67c0d1.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W3_28248e5f-0f1e-4f96-b544-8b0d4d1cbccf.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W4_a76074b5-52f1-46ee-9d3c-311546d03a27.jpg,,Rings
Aion Diamond Ring,18KT,White Gold,"₹ 31,233",2.165 Grams,2.1 Grams,0.32 Ct.,46,"Marquise, Pear, Round",https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W1_305a3025-456c-4917-a42f-29dc035de738.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W2_e1e48fbd-390a-47d8-8bc4-409f7a67c0d1.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W3_28248e5f-0f1e-4f96-b544-8b0d4d1cbccf.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_W4_a76074b5-52f1-46ee-9d3c-311546d03a27.jpg,,Rings
Aion Diamond Ring,14KT,Yellow Gold,"₹ 25,724",1.855 Grams,1.79 Grams,0.32 Ct.,46,"Marquise, Pear, Round",https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y1_7b2e70ab-e25f-41b0-bfb2-0f9cd86b1644.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y2_2c7fee8e-1de0-46a4-9769-84766bebf0ec.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y3_4a4b0b06-e53f-4621-be49-3f7e34a2a2c9.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y4_fcb08854-4430-4a77-90e0-15eda01122ee.jpg,,Rings
Aion Diamond Ring,18KT,Yellow Gold,"₹ 31,233",2.165 Grams,2.1 Grams,0.32 Ct.,46,"Marquise, Pear, Round",https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y1_7b2e70ab-e25f-41b0-bfb2-0f9cd86b1644.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y2_2c7fee8e-1de0-46a4-9769-84766bebf0ec.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y3_4a4b0b06-e53f-4621-be49-3f7e34a2a2c9.jpg,https://limelightdiamonds.com/cdn/shop/files/K-RG-4510_Y4_fcb08854-4430-4a77-90e0-15eda01122ee.jpg,,Rings
Akira Diamond Mangalsutra,14KT,Rose Gold,"₹ 23,166",1.673 Grams,1.615 Grams,0.29 Ct.,42,Round,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R4.jpg,,Mangalsutra
Akira Diamond Mangalsutra,18KT,Rose Gold,"₹ 28,178",1.958 Grams,1.9 Grams,0.29 Ct.,42,Round,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_R4.jpg,,Mangalsutra
Akira Diamond Mangalsutra,14KT,White Gold,"₹ 23,166",1.673 Grams,1.615 Grams,0.29 Ct.,42,Round,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W4.jpg,,Mangalsutra
Akira Diamond Mangalsutra,18KT,White Gold,"₹ 28,178",1.958 Grams,1.9 Grams,0.29 Ct.,42,Round,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_W4.jpg,,Mangalsutra
Akira Diamond Mangalsutra,14KT,Yellow Gold,"₹ 23,166",1.673 Grams,1.615 Grams,0.29 Ct.,42,Round,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y4.jpg,,Mangalsutra
Akira Diamond Mangalsutra,18KT,Yellow Gold,"₹ 28,178",1.958 Grams,1.9 Grams,0.29 Ct.,42,Round,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-TS-885_Y4.jpg,,Mangalsutra
Alayna Diamond Earrings,14KT,Rose Gold,"₹ 24,456",1.355 Grams,1.275 Grams,0.40 Ct.,44,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R4.jpg,,Earrings
Alayna Diamond Earrings,18KT,Rose Gold,"₹ 28,412",1.580 Grams,1.5 Grams,0.40 Ct.,44,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_R4.jpg,,Earrings
Alayna Diamond Earrings,14KT,White Gold,"₹ 24,456",1.355 Grams,1.275 Grams,0.40 Ct.,44,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W4.jpg,,Earrings
Alayna Diamond Earrings,18KT,White Gold,"₹ 28,412",1.580 Grams,1.5 Grams,0.40 Ct.,44,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_W4.jpg,,Earrings
Alayna Diamond Earrings,14KT,Yellow Gold,"₹ 24,456",1.355 Grams,1.275 Grams,0.40 Ct.,44,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/CZ-K-ER-8654_Y4.jpg,,Earrings
